Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [91] global constructors keyed to _ZN13PsCourseworkI7BmpFileC2ESs [60] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::deallocate(PsCourseworkI::Cell*, unsigned long) [47] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator()
  [92] global constructors keyed to _ZN13PsCourseworkI7PpmFileC2ERKSsRKNS_4SizeEj [61] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::allocate(unsigned long, void const*) [132] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base()
  [93] global constructors keyed to _ZN13PsCourseworkI9AppConfig5PrintEv [62] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::new_allocator(__gnu_cxx::new_allocator<PsCourseworkI::Cell> const&) [133] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base()
  [94] global constructors keyed to _ZN13PsCourseworkI9LandscapeC2ERKNS_9AppConfigE [63] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::new_allocator() [53] std::__miter_base<unsigned int*, false>::__b(unsigned int*)
  [95] global constructors keyed to main [49] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::~new_allocator() [45] std::__niter_base<unsigned int*, false>::__b(unsigned int*)
  [96] __static_initialization_and_destruction_0(int, int) [116] __gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long) [79] unsigned int* std::__uninitialized_copy<true>::uninitialized_copy<unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
  [97] __static_initialization_and_destruction_0(int, int) [117] __gnu_cxx::new_allocator<unsigned int>::allocate(unsigned long, void const*) [17] void std::__uninitialized_fill_n<false>::uninitialized_fill_n<PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell>(PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell const&)
  [98] __static_initialization_and_destruction_0(int, int) [118] __gnu_cxx::new_allocator<unsigned int>::new_allocator() [134] void std::__uninitialized_fill_n<true>::uninitialized_fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
  [99] __static_initialization_and_destruction_0(int, int) [119] __gnu_cxx::new_allocator<unsigned int>::~new_allocator() [18] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_fill_initialize(unsigned long, PsCourseworkI::Cell const&)
 [100] __static_initialization_and_destruction_0(int, int) [64] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int* const&) [7] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::vector(unsigned long, PsCourseworkI::Cell const&, std::allocator<PsCourseworkI::Cell> const&)
 [101] __static_initialization_and_destruction_0(int, int) [120] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&) [80] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::~vector()
 [102] __static_initialization_and_destruction_0(int, int) [121] PsCourseworkI::AppConfigReader::GetConfig() const [4] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::operator[](unsigned long)
 [103] __static_initialization_and_destruction_0(int, int) [122] PsCourseworkI::AppArgs::GetCfgFilename() const [135] std::vector<unsigned int, std::allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned long, unsigned int const&)
  [48] PsCourseworkI::AppConfigReader::StringToInt(std::string const&) [123] PsCourseworkI::AppArgs::GetLwMaskFilename() const [136] std::vector<unsigned int, std::allocator<unsigned int> >::_M_erase_at_end(unsigned int*)
  [37] PsCourseworkI::AppConfigReader::RemoveComment(std::string&) [40] PsCourseworkI::Array2D<PsCourseworkI::Cell>::GetSize() const [137] std::vector<unsigned int, std::allocator<unsigned int> >::end()
  [44] PsCourseworkI::AppConfigReader::StringToDouble(std::string const&) [10] PsCourseworkI::Array2D<PsCourseworkI::Cell>::operator()(unsigned int, unsigned int) const [138] std::vector<unsigned int, std::allocator<unsigned int> >::begin()
 [104] PsCourseworkI::AppConfigReader::AppConfigReader(std::string const&) [124] PsCourseworkI::Array2D<unsigned int>::GetSize() const [139] std::vector<unsigned int, std::allocator<unsigned int> >::clear()
   [8] PsCourseworkI::LandscapePpmWriter::Write(std::string const&) [16] PsCourseworkI::Array2D<unsigned int>::operator()(unsigned int, unsigned int) const [140] std::vector<unsigned int, std::allocator<unsigned int> >::insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned long, unsigned int const&)
 [105] PsCourseworkI::LandscapePpmWriter::LandscapePpmWriter(PsCourseworkI::Landscape&) [125] PsCourseworkI::BmpFile::GetArray() const [141] std::vector<unsigned int, std::allocator<unsigned int> >::resize(unsigned long, unsigned int)
  [58] PsCourseworkI::Cell::Cell() [43] PsCourseworkI::Landscape::GetArray() const [142] std::vector<unsigned int, std::allocator<unsigned int> >::vector()
 [106] PsCourseworkI::Cell::Cell(bool, double, double) [65] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::max_size() const [143] std::vector<unsigned int, std::allocator<unsigned int> >::~vector()
  [39] PsCourseworkI::Size::Size(unsigned int, unsigned int) [54] __gnu_cxx::new_allocator<unsigned int>::max_size() const [35] std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long)
 [107] PsCourseworkI::Size::operator=(PsCourseworkI::Size const&) [50] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const [22] void std::_Construct<PsCourseworkI::Cell, PsCourseworkI::Cell>(PsCourseworkI::Cell*, PsCourseworkI::Cell const&)
  [15] PsCourseworkI::Pixel::Pixel(unsigned char, unsigned char, unsigned char) [66] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [144] __gnu_cxx::__enable_if<std::__is_scalar<unsigned int>::__value, unsigned int*>::__type std::__fill_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
 [108] PsCourseworkI::AppArgs::AppArgs(int, char**) [11] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::operator[](unsigned long) const [81] unsigned int* std::__copy_move_a<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
 [109] PsCourseworkI::AppArgs::~AppArgs() [126] std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [82] unsigned int* std::__copy_move_a2<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
   [6] PsCourseworkI::Array2D<PsCourseworkI::Cell>::Array2D(PsCourseworkI::Size) [46] std::vector<unsigned int, std::allocator<unsigned int> >::size() const [83] unsigned int* std::uninitialized_copy<unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
  [59] PsCourseworkI::Array2D<PsCourseworkI::Cell>::~Array2D() [67] std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const [19] void std::uninitialized_fill_n<PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell>(PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell const&)
   [3] PsCourseworkI::Array2D<PsCourseworkI::Cell>::operator()(unsigned int, unsigned int) [33] std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long) const [145] void std::uninitialized_fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
  [24] PsCourseworkI::Array2D<unsigned int>::Resize(PsCourseworkI::Size const&) [68] std::allocator<PsCourseworkI::Cell>::allocator() [84] unsigned int* std::__uninitialized_copy_a<unsigned int*, unsigned int*, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
 [110] PsCourseworkI::Array2D<unsigned int>::Array2D() [69] std::allocator<PsCourseworkI::Cell>::allocator(std::allocator<PsCourseworkI::Cell> const&) [85] unsigned int* std::__uninitialized_move_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
 [111] PsCourseworkI::Array2D<unsigned int>::~Array2D() [51] std::allocator<PsCourseworkI::Cell>::~allocator() [20] void std::__uninitialized_fill_n_a<PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell, PsCourseworkI::Cell>(PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell const&, std::allocator<PsCourseworkI::Cell>&)
  [34] PsCourseworkI::Array2D<unsigned int>::operator()(unsigned int, unsigned int) [127] std::allocator<unsigned int>::allocator() [146] void std::__uninitialized_fill_n_a<unsigned int*, unsigned long, unsigned int, unsigned int>(unsigned int*, unsigned long, unsigned int const&, std::allocator<unsigned int>&)
  [21] PsCourseworkI::BmpFile::BmpFile(std::string) [128] std::allocator<unsigned int>::~allocator() [147] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [112] PsCourseworkI::BmpFile::~BmpFile() [70] unsigned int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*) [86] unsigned int* std::copy<unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
   [9] PsCourseworkI::PpmFile::WritePixel(PsCourseworkI::Pixel const&) [71] void std::_Destroy_aux<true>::__destroy<PsCourseworkI::Cell*>(PsCourseworkI::Cell*, PsCourseworkI::Cell*) [148] unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
  [41] PsCourseworkI::PpmFile::Finalise() [55] void std::_Destroy_aux<true>::__destroy<unsigned int*>(unsigned int*, unsigned int*) [87] void std::_Destroy<PsCourseworkI::Cell*>(PsCourseworkI::Cell*, PsCourseworkI::Cell*)
  [42] PsCourseworkI::PpmFile::PpmFile(std::string const&, PsCourseworkI::Size const&, unsigned int) [72] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_allocate(unsigned long) [88] void std::_Destroy<PsCourseworkI::Cell*, PsCourseworkI::Cell>(PsCourseworkI::Cell*, PsCourseworkI::Cell*, std::allocator<PsCourseworkI::Cell>&)
  [26] PsCourseworkI::PpmFile::~PpmFile() [73] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_Vector_impl::_Vector_impl(std::allocator<PsCourseworkI::Cell> const&) [56] void std::_Destroy<unsigned int*>(unsigned int*, unsigned int*)
 [113] PsCourseworkI::AppConfig::Print() [74] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_Vector_impl::~_Vector_impl() [57] void std::_Destroy<unsigned int*, unsigned int>(unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  [12] PsCourseworkI::Landscape::ApplyRandomHares(double) [75] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_deallocate(PsCourseworkI::Cell*, unsigned long) [36] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  [13] PsCourseworkI::Landscape::ApplyRandomPumas(double) [52] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_get_Tp_allocator() [38] std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
  [14] PsCourseworkI::Landscape::ApplyLandWaterMask(PsCourseworkI::Array2D<unsigned int> const&) [76] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_Vector_base(unsigned long, std::allocator<PsCourseworkI::Cell> const&) [32] operator new(unsigned long, void*)
   [2] PsCourseworkI::Landscape::Update() [77] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::~_Vector_base()
  [27] PsCourseworkI::Landscape::InitHalos() [129] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_allocate(unsigned long)
